img_path,true_label,pred_prob,pred_label
/net/projects2/promega/data-analysis/output/infer_resized_512x384/auto_processed/ba196_1_Dy20/BA1_96_1_Dy20_A12.png,1,0.08031211048364639,0
/net/projects2/promega/data-analysis/output/infer_resized_512x384/auto_processed/ba196_1_Dy20/BA1_96_1_Dy20_A4.png,1,0.4510229229927063,0
/net/projects2/promega/data-analysis/output/infer_resized_512x384/auto_processed/ba196_1_Dy20/BA1_96_1_Dy20_A8.png,0,0.7326192259788513,1
/net/projects2/promega/data-analysis/output/infer_resized_512x384/auto_processed/ba196_1_Dy20/BA1_96_1_Dy20_C2.png,1,0.17190679907798767,0
/net/projects2/promega/data-analysis/output/infer_resized_512x384/auto_processed/ba196_1_Dy20/BA1_96_1_Dy20_C6.png,1,0.2278175801038742,0
/net/projects2/promega/data-analysis/output/infer_resized_512x384/auto_processed/ba196_1_Dy20/BA1_96_1_Dy20_D9.png,1,0.4538474678993225,0
/net/projects2/promega/data-analysis/output/infer_resized_512x384/auto_processed/ba196_1_Dy20/BA1_96_1_Dy20_G12.png,1,0.43243926763534546,0
/net/projects2/promega/data-analysis/output/infer_resized_512x384/auto_processed/ba196_1_Dy20/BA1_96_1_Dy20_G7.png,1,0.23523566126823425,0
/net/projects2/promega/data-analysis/output/infer_resized_512x384/auto_processed/ba196_1_Dy20/BA1_96_1_Dy20_H12.png,1,0.47214436531066895,0
/net/projects2/promega/data-analysis/output/infer_resized_512x384/auto_processed/ba196_1_Dy20/BA1_96_1_Dy20_H3.png,1,0.35637927055358887,0
/net/projects2/promega/data-analysis/output/infer_resized_512x384/auto_processed/ba196_1_Dy20/BA1_96_1_Dy20_H4.png,1,0.19803325831890106,0
/net/projects2/promega/data-analysis/output/infer_resized_512x384/auto_processed/ba296_1_Dy21/BA2_96_1_Dy21_C7.png,1,0.4537508487701416,0
/net/projects2/promega/data-analysis/output/infer_resized_512x384/auto_processed/ba296_1_Dy21/BA2_96_1_Dy21_D8.png,0,0.8058310747146606,1
/net/projects2/promega/data-analysis/output/infer_resized_512x384/auto_processed/ba296_1_Dy21/BA2_96_1_Dy21_E9.png,0,0.7500557899475098,1
/net/projects2/promega/data-analysis/output/infer_resized_512x384/auto_processed/ba296_1_Dy21/BA2_96_1_Dy21_G5.png,0,0.5895677208900452,1
/net/projects2/promega/data-analysis/output/infer_resized_512x384/auto_processed/ba296_1_Dy21/BA2_96_1_Dy21_H5.png,1,0.24243959784507751,0
/net/projects2/promega/data-analysis/output/infer_resized_512x384/auto_processed/ba296_2_Dy21/BA2_96_2_Dy21_A3.png,1,0.34596043825149536,0
/net/projects2/promega/data-analysis/output/infer_resized_512x384/auto_processed/ba296_2_Dy21/BA2_96_2_Dy21_B9.png,1,0.19768719375133514,0
/net/projects2/promega/data-analysis/output/infer_resized_512x384/auto_processed/ba296_2_Dy21/BA2_96_2_Dy21_E10.png,1,0.3687562048435211,0
/net/projects2/promega/data-analysis/output/infer_resized_512x384/auto_processed/ba296_2_Dy21/BA2_96_2_Dy21_G3.png,1,0.408160924911499,0
/net/projects2/promega/data-analysis/output/infer_resized_512x384/auto_processed/ba296_2_Dy21/BA2_96_2_Dy21_H3.png,1,0.11144153028726578,0
/net/projects2/promega/data-analysis/output/infer_resized_512x384/auto_processed/ba496_1_Dy21/BA4_96_1_Dy21_B7.png,1,0.18430589139461517,0
/net/projects2/promega/data-analysis/output/infer_resized_512x384/auto_processed/ba496_1_Dy21/BA4_96_1_Dy21_C7.png,0,0.7245998978614807,1
/net/projects2/promega/data-analysis/output/infer_resized_512x384/auto_processed/ba496_1_Dy21/BA4_96_1_Dy21_D9.png,1,0.3953215479850769,0
/net/projects2/promega/data-analysis/output/infer_resized_512x384/auto_processed/ba496_1_Dy21/BA4_96_1_Dy21_E9.png,1,0.47113850712776184,0
/net/projects2/promega/data-analysis/output/infer_resized_512x384/auto_processed/ba496_1_Dy21/BA4_96_1_Dy21_G8.png,1,0.38594016432762146,0
/net/projects2/promega/data-analysis/output/infer_resized_512x384/auto_processed/ba496_1_Dy21/BA4_96_1_Dy21_H1.png,0,0.7275077104568481,1
